Error in 32:
Comments:

	Similar sentence 0: 7379406.6.txt Score: 0.9985352007544933
	Similar sentence 6: 10473079.3.txt Score: 0.9970990565457467
	Sentence: We now report the first known cancer patient who developed life-threatening complications after treatment with topical 5-FU and was shown subsequently to have profound DPD deficiency.
	Gold labels: life-threatening complications
	Manual labels:
	Comments:

	Similar sentence 7: 11804071.3.txt Score: 0.9970794884731692
	Sentence: INH, which is a leading cause of drug eruptions in the above group of drugs was withdrawn.
	Gold labels: drug eruptions
	Manual labels:
	Comments:

	Similar sentence 8: 16044093.2.txt Score: 0.9968218716144681
	Sentence: The case reported here is of a child given a large dose of intravenous iron sucrose (16 mg/kg) over 3 hours, who subsequently developed features of systemic iron toxicity.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 9: 8864370.13.txt Score: 0.9968103396766328
	Sentence: However, continued low-dose MTX led, in spite of normal liver tests, 8 years after the last biopsy to liver failure and death in 1 of our patients.
	Gold labels: death	liver failure
	Manual labels:
	Comments:

Error in 93:
Comments:

	Similar sentence 0: 16160485.0.txt Score: 0.9930038334724148
	Sentence: CD20-negative T-cell-rich B-cell lymphoma as a progression of a nodular lymphocyte-predominant Hodgkin's lymphoma treated with rituximab: a molecular analysis using laser capture microdissection.
	Gold labels: CD20-negative T-cell-rich B-cell lymphoma
	Manual labels:
	Comments:

	Similar sentence 1: 16393774.5.txt Score: 0.9927470866730498
	Sentence: The second patient developed both autoimmune thyroid disease and a refractory pre-patellar bursitis after 50 months of IFN-beta therapy.
	Gold labels: autoimmune thyroid disease	refractory pre-patellar bursitis
	Manual labels:
	Comments:

	Similar sentence 2: 4051280.2.txt Score: 0.992693090269209
	Sentence: IV propranolol was used as the initial treatment for his hyperadrenergic state, resulting in a decrease in heart rate but a paroxsymal increase in blood pressure.
	Gold labels: decrease in heart rate
	Manual labels:
	Comments:

	Similar sentence 3: 7962394.1.txt Score: 0.9918653158074339
	Sentence: Hypo-oestrogenic and anabolic/androgenic side-effects of danazol are well known by the gynaecologist and some of them are present in > 50% of patients being treated for endometriosis.
	Gold labels: Hypo-oestrogenic and anabolic/androgenic side-effects
	Manual labels:
	Comments:

	Similar sentence 4: 12923827.0.txt Score: 0.9917109047112833
	Sentence: Schneiderian first-rank symptoms associated with fluvoxamine treatment: a case report.
	Gold labels: Schneiderian first-rank symptoms
	Manual labels:
	Comments:

	Similar sentence 5: 7369302.3.txt Score: 0.9914672276055183
	Sentence: A transient tonic pupillary response, denervation supersensitivity, and abnormal visual-evoked potentials in quinine toxicity, to our knowledge, have not been previously reported.
	Gold labels: abnormal visual-evoked potentials	denervation supersensitivity	transient tonic pupillary response
	Manual labels:
	Comments:

	Similar sentence 6: 20020238.7.txt Score: 0.9911520112653255
	Sentence: CONCLUSION: Significant ocular complications such as an irreversible decrease of visual acuity may develop in patients treated with pegylated interferon.
	Gold labels: irreversible decrease of visual acuity	ocular complications
	Manual labels:
	Comments:

	Similar sentence 7: 7019786.1.txt Score: 0.9911352862715267
	Sentence: Two elderly women suffered an acute deterioration of renal function after treatment with cefoxitin sodium.
	Gold labels: acute deterioration of renal function
	Manual labels:
	Comments:

	Similar sentence 8: 10656221.9.txt Score: 0.9909089910974803
	Sentence: In conclusion, this case strongly suggests that gliclazide can induce acute icteric liver necro-inflammation which may be misdiagnosed clinically as acute viral hepatitis.
	Gold labels: acute icteric liver necro-inflammation
	Manual labels:
	Comments:

	Similar sentence 9: 8244201.2.txt Score: 0.9906448504218015
	Sentence: A high dose of cotrimoxazole induced hyperkalaemia with the elevation of serum creatinine and blood urea, and increased urinary N-acetyl glucosaminase after several days of the drug administration in these patients; one patient became unconscious.
	Gold labels: elevation of serum creatinine and blood urea	hyperkalaemia	increased urinary N-acetyl glucosaminase
	Manual labels:
	Comments:

Error in 29:An acute ischaemic event associated with the use of venlafaxine : a case report and proposed pathophysiological mechanisms .
Prediction: acute#O ischaemic#O event#O
Comments:

	Similar sentence 0: 2347102.1.txt Score: 0.9984321433986199
	Sentence: The pseudolymphoma syndrome is a reversible reactive condition consisting of fever, lymphadenopathy and generalized rash.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 1: 18344734.4.txt Score: 0.9983925902531124
	Sentence: The possible mechanisms of photo-onycholysis development by modern atypical antipsychotics, modulating dopamine receptors, are discussed.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 2: 3365032.8.txt Score: 0.9982503305969149
	Sentence: A brief discussion of thyroid myopathy, thionamide drug reactions, and polymyositis is included.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 3: 18252776.2.txt Score: 0.9981879628186549
	Sentence: Using an illustrative case this article examines the prognostic significance of gastrointestinal haemorrhage and the risk of stopping anti-platelet therapy.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 4: 16411025.2.txt Score: 0.998173219967324
	Sentence: Diffusion-weighted MRI (DWI) may help to distinguish between ischemic stroke and chemotherapy-related leukoencephalopathy.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 5: 2147700.2.txt Score: 0.9981184863048284
	Sentence: Griseofulvin may be associated with an increased incidence of adverse cutaneous reactions in patients with systemic lupus erythematosus.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 6: 18034202.5.txt Score: 0.998094033173949
	Sentence: Recurrent prosthetic hip infections, particularly in immunosuppressive patients, should alert the physician to consider the possibility of both tuberculous and atypical mycobacterial infections.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 7: 11147747.6.txt Score: 0.9980923221832018
	Sentence: Animal studies suggest that incontinence secondary to serotonergic antidepressants could be mediated by the 5HT4 receptors found on the bladder.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 8: 11576059.3.txt Score: 0.9980170600813785
	Sentence: Peritonsillar bupivacaine infiltration, a relatively safe method of pain control, is in some centers frequently used by otolaryngologists for pain relief.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 9: 3465489.7.txt Score: 0.9980146294241401
	Sentence: Our results indicate that pharmacokinetic variability may contribute to either severe myelotoxicity or therapeutic failures.
	Gold labels: 
	Manual labels:
	Comments:

Error in 114:
Comments:

	Similar sentence 0: 1433432.1.txt Score: 0.9982878378540595
	Sentence: We report a case of hyponatremia associated with a grand mal seizure in a 28 month-old child after intra-nasal desmopressin administration for high fluid intake with nocturnal enuresis.
	Gold labels: grand mal seizure	hyponatremia
	Manual labels:
	Comments:

	Similar sentence 1: 16132305.1.txt Score: 0.9980899468534536
	Sentence: We report a case of an infant with complex congenital heart disease who was placed on captopril for afterload reduction following cardiac surgery and subsequently developed pulmonary infiltrates with eosinophilia.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 2: 11022272.4.txt Score: 0.9979330034511885
	Sentence: We introduce a case of a sixty years old woman with several previous episodes of rhinitis, conjunctivitis and perspiration immediately after the administration of salmon calcitonin with nasal spray or intramuscular administration (Calsynar).
	Gold labels: conjunctivitis	perspiration	rhinitis
	Manual labels:
	Comments:

	Similar sentence 3: 15961942.0.txt Score: 0.9978989689942118
	Sentence: Late development of diabetes mellitus after interferon-alfa and ribavirin therapy for chronic hepatitis C: a case report.
	Gold labels: diabetes mellitus
	Manual labels:
	Comments:

	Similar sentence 4: 18523232.1.txt Score: 0.997873540342599
	Sentence: OBJECTIVE: To report the occurrence of acute cytolytic hepatitis in a patient exposed to pulse itraconazole therapy for 24 weeks and provide a concise review of the literature on cases of itraconazole-induced hepatitis.
	Gold labels: acute cytolytic hepatitis	hepatitis
	Manual labels:
	Comments:

	Similar sentence 5: 11489400.3.txt Score: 0.9977850894399648
	Sentence: We present the case of a patient who had undergone cholecystectomy previously, but in whom morphine given in the Emergency Department precipitated pain consistent with biliary colic; the pain resolved promptly after administration of naloxone.
	Gold labels: biliary colic	pain
	Manual labels:
	Comments:

	Similar sentence 6: 15543388.1.txt Score: 0.9976902335469424
	Sentence: AIM: Report of a case of a woman patient who developed celiac disease after pegylated interferon alpha-2a and ribavirin use for chronic hepatitis C.
	Gold labels: celiac disease
	Manual labels:
	Comments:

	Similar sentence 7: 15663666.2.txt Score: 0.9975576599513049
	Sentence: We report the development of scrotal ulcer in a patient with acute promyleocytic leukemia (APL) within 10 days of treatment with ATRA at a dose of 40 mg orally twice daily.
	Gold labels: scrotal ulcer
	Manual labels:
	Comments:

	Similar sentence 8: 3195622.3.txt Score: 0.997553670947819
	Sentence: A case report of the hypersensitivity syndrome occurring in a patient being treated with dapsone for a brown recluse spider bite is presented.
	Gold labels: hypersensitivity syndrome
	Manual labels:
	Comments:

	Similar sentence 9: 12875956.1.txt Score: 0.9975127927930124
	Sentence: A twelve year-old-girl with idiopathic partial epilepsy with secondary generalization, developed acute psychosis 10 days after the administration of levetiracetam.
	Gold labels: acute psychosis
	Manual labels:
	Comments:

Error in 199:Case report : lack of control of diabetes and weight gain in a patient on initiation and rechallenge of therapy with olanzapine .
Prediction: diabetes#O
Comments:

	Similar sentence 0: 8175330.6.txt Score: 0.9993997308038636
	Sentence: Early detection of these cases has practical importance since the identification and elimination of the causative drug is essential for therapy success.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 1: 18751717.9.txt Score: 0.9992825356545945
	Sentence: Clinical suspicion of ASPPC upon observation of these characteristic features is crucial for early diagnosis and treatment. 
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 2: 16540070.13.txt Score: 0.9991743795352618
	Sentence: Complete allergy study, including an oral challenge test, should be considered in these patients. 
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 3: 17705565.3.txt Score: 0.999156508190614
	Sentence: Pediatricians rarely use a systematic approach to establish the cause of drug reactions in the clinical setting.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 4: 17937473.16.txt Score: 0.9991507963401389
	Sentence: CONCLUSION: We believe this observed rate of serious infection is acceptable in the context of optimally treating active RA.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 5: 7779233.7.txt Score: 0.9991392805161647
	Sentence: If aggressive surgical therapy is not an option, the prevention of secondary complications such as infection becomes the goal of treatment until the necrotic process stops and healing begins.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 6: 16156485.4.txt Score: 0.9991123327628639
	Sentence: The safety of concurrent use has also to be balanced when lithium treatment is started within an ECT course.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 7: 7937287.5.txt Score: 0.9991103485400983
	Sentence: It is important to keep a high index of suspicion with regard to DIAN since it is usually rapidly reversible.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 8: 18580694.2.txt Score: 0.9991092798651059
	Sentence: However, it was rarely reported in ECT sessions for psychiatric patients who needed concurrent antibiotic treatments.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 9: 20154441.2.txt Score: 0.9990970622681744
	Sentence: Likewise, Chinese herbal drugs are considered to be effective and to have few side effects.
	Gold labels: 
	Manual labels:
	Comments:

Error in 226:
Comments:

	Similar sentence 0: 15479299.2.txt Score: 0.9984439966852263
	Sentence: We report a case of severe anemia, which responded well to steroid therapy, in a patient receiving IL-2 plus IFN-alpha for metastatic renal cell carcinoma.
	Gold labels: severe anemia
	Manual labels:
	Comments:

	Similar sentence 1: 9840249.3.txt Score: 0.9983649369771675
	Sentence: We report a case of severe respiratory failure due to gold salt toxicity in a patient suffering from rheumatoid arthritis requiring mechanical ventilation.
	Gold labels: respiratory failure
	Manual labels:
	Comments:

	Similar sentence 2: 16854757.3.txt Score: 0.9983248647595564
	Sentence: We describe a case of a man treated with an EGFR-inhibitor (erlotinib) for a cell lung cancer who developed skin manifestations localized in an uncommon area and with an atypical evolution.
	Gold labels: skin manifestations
	Manual labels:
	Comments:

	Similar sentence 3: 1775411.1.txt Score: 0.9980167938355226
	Sentence: A patient is described who developed a rapid onset of pulmonary fibrosis following treatment with a new non-steroidal anti-inflammatory drug, nabumetone.
	Gold labels: pulmonary fibrosis
	Manual labels:
	Comments:

	Similar sentence 4: 16939867.2.txt Score: 0.9979691021693069
	Sentence: This report describes a 13-year-old female with a right frontal high-grade glioma and complex partial seizures who developed localized purpura after 23 months of lamotrigine monotherapy.
	Gold labels: localized purpura
	Manual labels:
	Comments:

	Similar sentence 5: 14700673.2.txt Score: 0.9979418683335413
	Sentence: METHODS: In an institutional practice setting, two women, aged 25 and 45, developed acute myopia after starting topiramate for epilepsy.
	Gold labels: acute myopia
	Manual labels:
	Comments:

	Similar sentence 6: 8496127.2.txt Score: 0.9979414603454152
	Sentence: This paper reports on a 6.9-year-old autistic male who developed repeated episodes of acute dystonic reactions associated with pimozide administration at the doses of 0.096 mg/kg/day and 0.032 mg/kg/day and 32 hours following pimozide withdrawal, as well as during subsequent thioridazine administration.
	Gold labels: acute dystonic reactions
	Manual labels:
	Comments:

	Similar sentence 7: 18556970.3.txt Score: 0.9979361798557651
	Sentence: We report a 13 year-old male who developed life-threatening anaphylaxis early in the course of Increlex therapy.
	Gold labels: anaphylaxis
	Manual labels:
	Comments:

	Similar sentence 8: 12150593.3.txt Score: 0.9979186323731335
	Sentence: We suggest adding this side effect to the list of untoward effects of lidocaine and to the differential diagnosis of fixed dilated pupils in neonates treated with lidocaine.
	Gold labels: dilated pupils
	Manual labels:
	Comments:

	Similar sentence 9: 11876387.4.txt Score: 0.9979159907961234
	Sentence: We described a very atypical case of a high stage, high grade endometrial cancer associated with tamoxifen in a 64-year-old woman with a past history of breast cancer.
	Gold labels: endometrial cancer
	Manual labels:
	Comments:

Error in 58:
Comments:

	Similar sentence 0: 17438184.2.txt Score: 0.9982466558247766
	Sentence: OBSERVATIONS: A 48-year-old woman presented with disfiguring facial edema 10 weeks after she began antiviral therapy with peginterferon alfa-2a and ribavirin for chronic hepatitis C infection.
	Gold labels: disfiguring facial edema
	Manual labels:
	Comments:

	Similar sentence 1: 9149614.6.txt Score: 0.9981715337201562
	Sentence: The probable proarrhythmic action of amiodarone, although rare, is reviewed along with a discussion of the novel use of intravenous magnesium sulfate therapy.
	Gold labels: proarrhythmic
	Manual labels:
	Comments:

	Similar sentence 2: 12546343.16.txt Score: 0.9978105286293394
	Sentence: For patients who suffer from osteogenic sarcoma and have anaphylactic reactions to MTX, this desensitization protocol will allow these patients to continue with needed therapeutic or palliative chemotherapy. 
	Gold labels: anaphylactic reactions
	Manual labels:
	Comments:

	Similar sentence 3: 1868481.4.txt Score: 0.9977825081273913
	Sentence: Careful clinical and biochemical monitoring seems necessary in children with primary glomerulonephritis, other than those transplanted, after IVPMP, and factors predisposing to neurologic sequelae should be further defined.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 4: 15965422.7.txt Score: 0.9977420285851533
	Sentence: We review the literature on previously reported cases of cutaneous necrosis after injection of standard interferon alfa or pegylated interferon alfa-2b and discuss the different pathophysiologic mechanisms that might be involved.
	Gold labels: cutaneous necrosis
	Manual labels:
	Comments:

	Similar sentence 5: 8610807.1.txt Score: 0.9976991133954259
	Sentence: PURPOSE: To determine the cause of spontaneous choroidal hemorrhage in a 67-year-old man after a myocardial infarction and administration of tissue plasminogen activator.
	Gold labels: spontaneous choroidal hemorrhage
	Manual labels:
	Comments:

	Similar sentence 6: 15543388.5.txt Score: 0.9976616492411101
	Sentence: CONCLUSION: Celiac disease must be ruled out in patients with malabsorption complaints in or after interferon (or pegylated interferon) therapy.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 7: 17381671.7.txt Score: 0.997657687857541
	Sentence: CONCLUSION: Healthcare professionals should be aware of the possible development of serotonin syndrome as a complication of initiation of fentanyl and other phenylpiperidine opioids in patients treated with SSRIs. 
	Gold labels: serotonin syndrome
	Manual labels:
	Comments:

	Similar sentence 8: 11506739.7.txt Score: 0.9976534111096687
	Sentence: Between March and May 1996, the patient was admitted several times to a neurology clinic, where myasthenia gravis was diagnosed and treatment with pyridostigmine and cyclosporine was initiated.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 9: 16421117.6.txt Score: 0.9976494545616794
	Sentence: RESULTS: Both patients treated with bilateral subthalamotomy developed unilateral choreoballistic movements immediately after surgery, despite not taking levodopa (L-dopa).
	Gold labels: 
	Manual labels:
	Comments:

Error in 15:
Comments:

	Similar sentence 0: 9886213.3.txt Score: 0.9932269204080516
	Sentence: We describe a case of disseminated muscular cysticercosis followed by myositis (fever, diffuse myalgia, weakness of the lower limbs, and inflammatory reaction around dying cysticerci) induced by praziquantel therapy, an event not described previously.
	Gold labels: diffuse myalgia	fever	inflammatory reaction around dying cysticerci	myositis	weakness of the lower limbs
	Manual labels:
	Comments:

	Similar sentence 1: 20397038.0.txt Score: 0.9927059489121652
	Sentence: Normalization of generalized retinal function and progression of maculopathy after cessation of therapy in a case of severe hydroxychloroquine retinopathy with 19 years follow-up.
	Gold labels: retinopathy
	Manual labels:
	Comments:

	Similar sentence 2: 8222875.0.txt Score: 0.9926991632869928
	Sentence: Pulmonary hemorrhage as a clinical manifestation of hemolytic-uremic syndrome associated with mitomycin C therapy.
	Gold labels: Pulmonary hemorrhage	hemolytic-uremic syndrome
	Manual labels:
	Comments:

	Similar sentence 3: 9403220.0.txt Score: 0.9914546669828402
	Sentence: Acute renal failure with severe tubulointerstitial changes in a patient with minimal change nephrotic syndrome treated with enalapril.
	Gold labels: Acute renal failure	severe tubulointerstitial changes
	Manual labels:
	Comments:

	Similar sentence 4: 8053440.2.txt Score: 0.990615195573364
	Sentence: One patient who received clindamycin had liver biopsy findings of marked cholestasis, portal inflammation, bile duct injury and bile duct paucity (ductopenia).
	Gold labels: bile duct injury	bile duct paucity	marked cholestasis	portal inflammation
	Manual labels:
	Comments:

	Similar sentence 5: 9892272.3.txt Score: 0.990597600799517
	Sentence: The development of cutaneous ecchymosis associated with a sudden fall in hemoglobin after the administration of alteplase should strongly suggest the possibility of diffuse subfascial hematoma.
	Gold labels: cutaneous ecchymosis	sudden fall in hemoglobin
	Manual labels:
	Comments:

	Similar sentence 6: 7538828.0.txt Score: 0.990529291472977
	Sentence: Bone marrow aplasia and severe skin rash after a single low dose of methotrexate.
	Gold labels: Bone marrow aplasia	severe skin rash
	Manual labels:
	Comments:

	Similar sentence 7: 15623719.3.txt Score: 0.990507705821905
	Sentence: Vision declined after treatment with methylprednisolone, after which fundus examination became consistent with progressive outer retinal necrosis.
	Gold labels: Vision declined
	Manual labels:
	Comments:

	Similar sentence 8: 1635565.9.txt Score: 0.989312132458282
	Sentence: CONCLUSIONS: The administration of prostaglandin E1 to neonates can cause gastric-outlet obstruction due to antral hyperplasia.
	Gold labels: gastric-outlet obstruction
	Manual labels:
	Comments:

	Similar sentence 9: 8244201.2.txt Score: 0.9891540020378959
	Sentence: A high dose of cotrimoxazole induced hyperkalaemia with the elevation of serum creatinine and blood urea, and increased urinary N-acetyl glucosaminase after several days of the drug administration in these patients; one patient became unconscious.
	Gold labels: elevation of serum creatinine and blood urea	hyperkalaemia	increased urinary N-acetyl glucosaminase
	Manual labels:
	Comments:

Error in 211:
Comments:

	Similar sentence 0: 11225532.5.txt Score: 0.9981702327851892
	Sentence: Three days later, he presented with evidence of massive deep haemorrhage to the point of airway compromise.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 1: 11122162.2.txt Score: 0.9981566077481587
	Sentence: Myocardial infarction (MI), associated with the use of these concentrates, is a well-recognized, but uncommon, complication.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 2: 12880504.7.txt Score: 0.9981172440482583
	Sentence: CONCLUSION: Although the mechanism is not clear, these cases add to several other reports concerning the sudden emergence of obsessive-compulsive symptoms and anxiety symptoms in children treated with atypical antipsychotics.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 3: 18648015.11.txt Score: 0.9981159523203049
	Sentence: DISCUSSION: beta-Lactam-induced leukopenia is a rare but well-described adverse drug reaction.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 4: 14760958.11.txt Score: 0.9980718795322479
	Sentence: Evidence regarding the remyelinating nature of human monoclonal antibodies raises interest in the potential therapeutic role these antibodies may have. 
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 5: 15304176.3.txt Score: 0.998017946760645
	Sentence: Thirty days after the 2nd booster dose, several pruritic, polygonal, purple, papules appeared on the volar aspect of the patient's wrists.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 6: 17188061.6.txt Score: 0.9979968270379206
	Sentence: RESULTS: One day and three days after an uneventful intravitreal injection both patients experienced structured hallucinations including trees, faces, and water for approximately 15 to 30 minutes.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 7: 19363904.3.txt Score: 0.9979808612226572
	Sentence: Within minutes, he experienced an adverse reaction consisting of bilateral pruritus of the feet, which quickly progressed to his head; diaphoresis; nausea; vomiting; facial pallor; and hives.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 8: 2887555.1.txt Score: 0.9979662211933561
	Sentence: A historical review of the adverse reactions to neuroleptic agents--extrapyramidal side effects--is presented.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 9: 9517515.4.txt Score: 0.997959857150434
	Sentence: Six years after treatment he had a progressive increase in the platelet count and was diagnosed as essential thrombocythemia.
	Gold labels: 
	Manual labels:
	Comments:

Error in 153:
Comments:

	Similar sentence 0: 9403220.5.txt Score: 0.999302578468021
	Sentence: Steroids also contributed to the improvement of the nephrotic syndrome and proteinuria decreased from maximal ranges of 27 g/l to 2.2 g/l after six months of the follow-up.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 1: 12656748.2.txt Score: 0.9991909214470912
	Sentence: G-banding analyses of bone marrow cells had repeatedly demonstrated normal male karyotype before this event, but t(9;22)(q34;q11) was demonstrated after the event.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 2: 15823103.3.txt Score: 0.9991788967676631
	Sentence: The range of previously administered total CBDCA was 2582-9589 mg, and the CBDCA area under the concentration curve of the first treatment exhibited appropriate intensity (mean, 1.92 +/- 0.10; range, 1.76-2.10) in all patients.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 3: 14684937.5.txt Score: 0.9991733273909265
	Sentence: On day 28 of the treatment, his serum calcium levels had reached 3.55 mmol/l, and his urinary calcium excretion had also increased from 0.008 g/day to 0.475 g/day.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 4: 12086549.9.txt Score: 0.9991534812599128
	Sentence: At the time of death, leukocytes were 0.3 x 10(3)/mm(3), platelets 10 x 10(3)/mm(3), and hemoglobin 6.8 mg/dL.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 5: 6344831.3.txt Score: 0.9991426077499995
	Sentence: Urine volume ranged from 1,640 to 2,260 mL/24 hr, and serum creatinine level rose from 2.3 to 8.3 mg/dL.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 6: 1316047.1.txt Score: 0.9991118399895322
	Sentence: On the 3rd day after a cesarean section, because of pre-eclampsia, blood pressure was still high, oral labetalol 100 mg with an 8-hour interval was given, followed by 50 mg i.v. administered over 10 min, twice with a 5-hour interval.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 7: 7067510.5.txt Score: 0.9990945383410635
	Sentence: In each instance the ST segment returned to the isoelectric line within 24 hours, and subsequent development of Q waves or changes in the QRS was not observed.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 8: 16968538.5.txt Score: 0.9990759796500569
	Sentence: Three cycles of chemotherapy had been administered without complications when, at the beginning of the fourth cycle, the patient developed clinical and laboratory abnormalities consistent with the development of the hemolytic-uremic syndrome.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 9: 20397038.10.txt Score: 0.9990630822889498
	Sentence: After more than 18 years after cessation of the drug, most tests showed a further deterioration, including best-corrected visual acuity (RE: 0.1; LE: 0.7).
	Gold labels: 
	Manual labels:
	Comments:

Error in 101:
Comments:

	Similar sentence 0: 17763133.6.txt Score: 0.997659574751317
	Sentence: Cyclosporine is a potent inhibitor of simvastatin metabolism, and may therefore facilitate simvastatin-induced rhabdomyolysis.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 1: 8007037.3.txt Score: 0.996988327933033
	Sentence: Although other nitrites induce methemoglobinemia, exposure to methyl nitrite during phenylpropanolamine production appears to be a new cause of occupational methemoglobinemia.
	Gold labels: methemoglobinemia
	Manual labels:
	Comments:

	Similar sentence 2: 573779.2.txt Score: 0.9968964209518038
	Sentence: A young woman developed galactorrhea during treatment with a new dibenzoxazepine antidepressant, amoxapine.
	Gold labels: galactorrhea
	Manual labels:
	Comments:

	Similar sentence 3: 12494253.3.txt Score: 0.9968744372380902
	Sentence: After nine previous uncomplicated cycles she developed severe anaphylaxis to cisplatin.
	Gold labels: anaphylaxis
	Manual labels:
	Comments:

	Similar sentence 4: 17624096.0.txt Score: 0.9967199513774997
	Sentence: 5-Fluorouracil cardiotoxicity complicating treatment of stage IIB cervical cancer--case report.
	Gold labels: cardiotoxicity
	Manual labels:
	Comments:

	Similar sentence 5: 1174301.2.txt Score: 0.9967103774208023
	Sentence: There is a putative role of liothyronine administration in precipitating or activating hyperthyroidism.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 6: 9220046.5.txt Score: 0.9965508067727865
	Sentence: Erythromycin is a macrolide antibiotic that may increase the risk of lovastatin-induced rhabdomyolysis.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 7: 12114387.6.txt Score: 0.9965090969787577
	Sentence: Epoprostenol may be associated rarely with severe erythroderma.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 8: 12944250.7.txt Score: 0.9964217582214518
	Sentence: It is concluded that simultaneous administration of ciprofloxacin and tazobactam/piperacillin may cause marked thrombocytosis.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 9: 8430717.0.txt Score: 0.9963498619454386
	Sentence: Acyclovir-induced neurotoxicity: concentration-side effect relationship in acyclovir overdose.
	Gold labels: neurotoxicity
	Manual labels:
	Comments:

Error in 73:For the second patient , hypophosphatemia was corrected , during hemodiafiltration , with the use of a phosphorus - enriched dialysate .
Prediction: hypophosphatemia#O
Comments:

	Similar sentence 0: 14641354.2.txt Score: 0.9970330096252421
	Sentence: We report a 43-year-old woman who developed sore throat, swelling of the lips and oral cavity and dysphagia, 2 weeks after the use of budesonide spray (Budefat) for treatment of bronchial asthma.
	Gold labels: dysphagia	sore throat	swelling of the lips and oral cavity
	Manual labels:
	Comments:

	Similar sentence 1: 18607107.0.txt Score: 0.9954799899439201
	Sentence: Development of Crohn's disease in a patient with multiple sclerosis treated with copaxone.
	Gold labels: Crohn's disease
	Manual labels:
	Comments:

	Similar sentence 2: 9876812.1.txt Score: 0.995134247076991
	Sentence: OBJECTIVE: To describe onset of syndrome of inappropriate antidiuretic hormone (SIADH) associated with vinorelbine therapy for advanced breast cancer.
	Gold labels: SIADH	syndrome of inappropriate antidiuretic hormone
	Manual labels:
	Comments:

	Similar sentence 3: 8461228.5.txt Score: 0.9950815526145985
	Sentence: A 12 year old patient with atrial flutter is presented, in whom intravenous adenosine was followed by acceleration of the heart rate to a potentially dangerous arrhythmia.
	Gold labels: acceleration of the heart rate
	Manual labels:
	Comments:

	Similar sentence 4: 12854039.3.txt Score: 0.9950340417762448
	Sentence: Case 1, a 62-year-old woman, developed bilateral optic neuritis with decreased sensation of vibration and increased deep tendon reflex in the lower extremities after a seven-month use of recombinant interferon alpha-2a for chronic active hepatitis C.
	Gold labels: bilateral optic neuritis	decreased sensation of vibration	increased deep tendon reflex
	Manual labels:
	Comments:

	Similar sentence 5: 19733945.7.txt Score: 0.9949897523782405
